idUslugi;cena;kosztaWlasne;przychod;czasTrwania;satysfakcjaKlienta;idDnia_FK;idPracownika_FK;idSalonu_FK;idKlienta_FK;idMiejscowosci_FK;idTypuUslugi_FK
16139;191,06;8,16;182,9;122;1;473;454;23;10390;47;24
16140;322,14;9,4;312,74;339;3;2123;657;20;18206;33;24
16141;319,58;19,09;300,49;270;3;3219;318;29;6976;12;1
16142;173,94;34,44;139,5;40;5;1784;241;23;815;35;37
16143;132,59;7,48;125,11;337;3;1556;238;15;9171;32;22
16144;389,06;17,14;371,92;178;5;2777;879;24;7791;20;15
16145;136,27;24,31;111,96;241;5;3238;8;15;11582;3;32
16146;290,12;40,15;249,97;249;1;3263;596;11;13534;30;15
16147;225,71;34,69;191,02;186;5;1777;724;27;17426;17;21
16148;105,89;8,78;97,11;385;5;401;843;14;17162;29;28
16149;195,11;18,6;176,51;205;4;2606;314;19;10786;26;20
16150;389,79;31,54;358,25;17;5;1478;282;28;7745;6;16
16151;235,32;11,64;223,68;211;4;2289;113;25;9029;14;12
16152;275,51;19,94;255,57;283;5;1559;665;21;10876;3;9
16153;141,67;18,26;123,41;415;3;895;320;30;17568;34;24
16154;300,7;36,53;264,17;323;5;2255;611;2;4101;12;5
16155;350,44;13,32;337,12;281;3;1667;649;25;13443;3;36
16156;342,38;11,93;330,45;413;4;2837;628;30;1909;11;17
16157;377,86;36,86;341;195;5;2502;260;24;10214;48;36
16158;166,51;10,31;156,2;44;4;844;233;27;4860;33;8
16159;192,43;18,08;174,35;128;5;3257;656;8;12864;46;20
16160;250,95;27,72;223,23;70;4;451;261;16;1748;2;2
16161;369,52;39,44;330,08;177;1;1419;363;12;16482;42;31
16162;176,41;11,35;165,06;139;4;3208;122;30;2654;27;25
16163;379,84;38,94;340,9;365;3;368;619;4;6737;34;34
16164;160,2;41,98;118,22;260;4;2011;237;28;7589;40;2
16165;105,72;21,4;84,32;50;5;3185;266;28;18432;35;25
16166;238;40,17;197,83;54;4;1442;647;32;17830;25;11
16167;148,13;11,83;136,3;125;3;3157;363;27;6954;6;35
16168;363,63;18,25;345,38;45;5;740;600;16;8987;42;12
16169;119,75;35,34;84,41;16;5;411;591;5;2801;7;22
16170;122,13;18,77;103,36;330;5;3225;480;16;17665;13;26
16171;169,44;15,23;154,21;272;3;2951;632;24;14561;22;1
16172;101,1;32,52;68,58;112;4;3338;204;17;17308;43;33
16173;213,03;32,36;180,67;128;5;1622;742;31;2791;25;4
16174;214,1;9,13;204,97;362;5;1415;934;31;17592;11;25
16175;318,45;12;306,45;198;5;3236;736;9;11600;27;19
16176;320,47;17,83;302,64;301;5;1088;656;4;14722;6;21
16177;263,2;29,22;233,98;113;5;2574;601;18;15420;24;18
16178;236,79;21,24;215,55;357;4;3128;648;5;5877;31;37
16179;341,59;21,82;319,77;134;3;2453;551;27;10257;29;24
16180;386,05;29,44;356,61;138;5;1992;373;31;10086;47;12
16181;325,49;41,59;283,9;161;4;1019;130;26;13913;5;8
16182;161,24;24,13;137,11;380;5;1456;665;15;16497;7;23
16183;235,51;24,44;211,07;234;2;1511;835;16;4829;39;17
16184;105,08;36,86;68,22;401;3;2458;921;32;4637;38;16
16185;241,45;7,6;233,85;255;1;1178;237;21;9103;38;21
16186;353,76;40,05;313,71;145;1;2948;650;11;2811;28;21
16187;210,12;40,83;169,29;203;2;2892;245;22;17606;34;39
16188;323,4;15,21;308,19;232;1;1670;474;27;19157;22;21
16189;356,6;38,59;318,01;169;1;1758;246;28;17676;13;18
16190;184,63;22,32;162,31;139;5;149;657;30;19400;23;19
16191;255,95;31,37;224,58;389;5;3330;981;18;291;4;27
16192;383,92;21,91;362,01;225;4;1667;52;32;15264;38;14
16193;207,24;26,55;180,69;131;4;3419;625;26;8684;24;15
16194;282,1;19,99;262,11;123;5;3149;605;28;17020;27;19
16195;311,65;26;285,65;212;4;2571;454;14;16220;30;24
16196;364,66;17,31;347,35;341;4;557;888;25;9942;21;34
16197;375,72;28,56;347,16;65;1;2290;626;30;3744;29;11
16198;199,67;40,15;159,52;76;4;598;736;27;18158;17;22
16199;202,37;37,07;165,3;297;5;2275;259;24;2875;43;25
16200;310,47;39,85;270,62;294;5;3305;257;18;1416;35;12
16201;142,62;20,54;122,08;356;1;1282;354;18;8220;37;12
16202;127,97;21,07;106,9;39;5;147;207;28;2991;42;16
16203;121,78;34,96;86,82;43;2;3584;563;33;15626;35;37
16204;189,78;9,07;180,71;87;5;2194;880;19;10523;37;17
16205;96,68;19,37;77,31;295;5;1951;494;32;6935;8;14
16206;338,2;12,67;325,53;201;5;3590;659;22;9728;31;10
16207;220,23;30,17;190,06;250;4;1405;491;31;8362;14;30
16208;320,24;22,25;297,99;229;5;2910;180;28;5487;30;17
16209;383,62;19,6;364,02;392;5;2212;548;4;9755;13;24
16210;98,39;17,31;81,08;319;5;2929;617;28;4037;25;21
16211;232,84;15,19;217,65;408;5;3191;379;22;17744;12;22
16212;154,25;17,95;136,3;158;3;2871;446;28;17454;18;12
16213;101,42;11,39;90,03;352;5;1167;470;30;16668;25;7
16214;261,96;25,23;236,73;194;4;2252;630;21;6354;13;9
16215;315,96;20,04;295,92;412;4;1648;233;26;16898;32;27
16216;260,23;39,68;220,55;108;5;3614;634;27;6435;30;27
16217;367,71;7,05;360,66;231;4;1816;238;28;15140;26;11
16218;178,51;11,11;167,4;122;5;631;262;31;3242;39;18
16219;306,2;34,57;271,63;44;1;2916;700;18;4583;4;25
16220;340,59;36,01;304,58;248;5;2175;12;31;10157;6;6
16221;330,5;38,41;292,09;46;5;2505;490;19;17647;40;21
16222;231,92;20,56;211,36;115;5;3374;604;24;19097;1;36
16223;175,15;33,48;141,67;207;4;2785;353;21;4657;8;12
16224;268,61;16,73;251,88;40;5;2554;76;11;7592;27;35
16225;107,2;12,13;95,07;307;1;1480;396;30;12837;29;16
16226;122,33;39,13;83,2;224;4;2413;479;15;9530;43;35
16227;173,2;11,02;162,18;102;4;1611;636;15;11947;38;13
16228;296,11;23,09;273,02;284;5;3196;618;30;11826;24;33
16229;255,95;33,03;222,92;224;4;1420;232;24;5278;6;11
16230;323,5;23,92;299,58;189;5;1527;266;32;11675;31;6
16231;160,56;38,17;122,39;161;3;3116;233;16;17225;30;16
16232;169,23;35,47;133,76;228;5;2176;641;5;11756;12;22
16233;269,41;14,89;254,52;274;4;2219;232;26;1770;44;13
16234;240,55;17,28;223,27;271;4;3026;575;32;6187;6;16
16235;327,66;7,48;320,18;243;4;2419;235;27;2910;8;8
16236;305,07;28,76;276,31;309;1;1993;248;15;11109;48;34
16237;388,34;7,13;381,21;291;5;3088;586;24;660;34;9
16238;379,75;13,55;366,2;327;1;3031;310;8;19004;37;21
16239;167,28;9,83;157,45;252;5;1867;591;28;19062;27;11
16240;250,12;11,46;238,66;341;3;2618;814;17;10626;17;16
16241;256,01;29,1;226,91;333;5;2121;395;9;7468;34;29
16242;161,39;19,46;141,93;140;4;2304;18;29;15677;32;21
16243;279,65;19,79;259,86;105;1;3404;612;25;4644;16;33
16244;111,13;27,94;83,19;39;5;3264;660;32;11873;3;28
16245;220,89;8,02;212,87;140;1;280;28;30;18435;27;20
16246;370,36;16,13;354,23;373;4;779;82;30;4752;36;18
16247;206,21;39,09;167,12;186;5;3549;232;31;5645;12;22
16248;356,76;25,07;331,69;382;5;3634;847;21;17382;28;33
16249;389,71;36,76;352,95;386;5;1902;629;4;5871;34;5
16250;306,52;10,11;296,41;123;5;2444;655;18;4809;4;5
16251;243,58;26,61;216,97;353;5;2947;48;22;4873;6;32
16252;217,73;19,23;198,5;275;5;1911;246;19;7360;27;39
16253;137,88;21,36;116,52;105;5;1978;374;21;7904;40;8
16254;119,32;7,49;111,83;42;5;2983;779;24;4213;36;20
16255;92,81;10,6;82,21;48;1;1481;641;23;4099;26;20
16256;378,86;10,5;368,36;107;3;1511;548;27;1796;5;25
16257;253,46;35,85;217,61;158;5;3215;464;23;8277;46;8
16258;193,26;39,47;153,79;322;4;1223;240;24;3222;27;36
16259;90,39;24,42;65,97;256;4;17;532;33;6540;37;34
16260;98,55;25,16;73,39;172;5;2277;616;15;11732;10;32
16261;113,08;30,68;82,4;180;5;763;225;18;6964;20;30
16262;254,49;29,3;225,19;228;5;1557;519;13;11984;22;20
16263;294,03;16,63;277,4;38;5;2237;245;14;16741;2;12
16264;301,5;13,35;288,15;17;1;1816;69;22;8888;6;35
16265;269,64;15,91;253,73;372;4;1912;360;16;16893;22;16
16266;323,79;22,68;301,11;186;4;2905;261;22;7566;9;28
16267;289,49;23,1;266,39;409;2;2923;632;25;5070;43;19
16268;318,73;37,08;281,65;309;4;2961;462;12;9530;32;22
16269;363,82;23,05;340,77;374;3;3196;614;25;18583;29;15
16270;214,38;12,83;201,55;284;3;2763;587;23;2465;34;16
16271;248,53;29,01;219,52;211;5;2367;602;27;7296;14;24
16272;342,89;25,29;317,6;97;2;1545;234;21;8134;47;12
16273;166,61;33,62;132,99;108;4;1952;936;14;16357;11;14
16274;133,51;31,81;101,7;231;3;3298;259;29;5234;17;21
16275;302,27;22,92;279,35;98;2;1317;46;28;3205;24;12
16276;338,02;13,2;324,82;292;4;2198;240;30;9803;5;25
16277;167,48;19,97;147,51;325;4;2215;240;12;11548;7;37
16278;367,64;18,86;348,78;84;5;1849;243;1;10461;32;25
16279;308,42;26,66;281,76;63;3;386;982;10;10249;43;11
16280;197,76;8,21;189,55;21;4;549;233;9;17820;1;11
16281;212,79;27,19;185,6;313;3;3372;746;21;5833;38;10
16282;149,01;23,98;125,03;226;5;2176;873;9;16842;37;8
16283;116,72;16,63;100,09;194;5;3397;239;16;15105;13;33
16284;234,14;24,02;210,12;24;1;423;645;17;7021;32;21
16285;197,72;34,93;162,79;71;5;3304;473;30;8210;8;37
16286;201,43;18,39;183,04;194;4;2772;64;16;17757;10;15
16287;146,54;32,3;114,24;296;4;86;528;29;11388;34;15
16288;387,58;39,6;347,98;65;5;853;623;21;8566;39;17
16289;224,35;18,05;206,3;178;4;3036;236;33;15850;22;18
16290;359,92;20,36;339,56;388;5;1351;770;18;18173;44;12
16291;387,55;37,17;350,38;19;5;2014;125;1;8231;7;29
16292;178,21;11,38;166,83;104;5;3385;398;15;9063;38;26
16293;204,18;26,6;177,58;252;5;2110;621;3;11947;33;12
16294;345,85;33,92;311,93;59;5;3479;683;6;11640;25;15
16295;344,89;40,95;303,94;349;3;2606;233;28;7591;37;38
16296;316,03;12,96;303,07;303;4;2293;230;26;11529;46;38
16297;303,75;34,77;268,98;39;2;3447;241;14;340;16;27
16298;371,89;28,77;343,12;331;4;3541;252;17;16909;4;13
16299;318,42;10,33;308,09;412;5;2170;164;1;5093;28;22
16300;320,12;31,9;288,22;62;4;1473;271;18;10362;43;27
16301;334,09;16,99;317,1;51;2;3257;636;8;9239;32;19
16302;154,82;26,66;128,16;100;1;455;191;17;15720;1;4
16303;160,62;23,64;136,98;415;5;3023;586;17;7543;14;31
16304;215,35;29,45;185,9;245;4;2482;240;29;18741;37;13
16305;162,75;10,5;152,25;322;5;1060;802;22;7213;3;31
16306;300,21;24,01;276,2;119;4;1895;712;21;6230;34;13
16307;354,78;40,09;314,69;355;5;1844;249;32;16405;14;30
16308;368,59;9,88;358,71;408;5;1874;618;29;6752;30;35
16309;135,83;14,06;121,77;198;5;1858;468;17;3955;18;36
16310;182,31;11,72;170,59;415;4;2652;544;7;7747;25;3
16311;245,1;27,08;218,02;218;4;2668;617;31;10490;28;30
16312;293,18;39,08;254,1;395;5;2307;378;28;4155;4;35
16313;380,79;36,99;343,8;384;2;2209;746;21;3939;12;15
16314;101,18;28,58;72,6;251;5;2607;254;23;6584;5;12
16315;221,7;29,21;192,49;36;1;772;499;32;10797;38;13
16316;105,6;33,09;72,51;169;4;3246;515;10;16801;38;8
16317;345,66;30,87;314,79;270;3;1093;998;23;3917;39;21
16318;171,98;40,5;131,48;267;4;2547;897;6;9083;43;13
16319;378,44;37,63;340,81;378;5;135;568;30;561;23;37
16320;143,1;19,97;123,13;101;3;3173;597;26;6259;31;23
16321;301,04;31,27;269,77;208;4;1476;646;28;6946;38;10
16322;387,2;27,93;359,27;255;4;1621;583;24;8995;35;8
16323;211,22;30,86;180,36;37;5;1946;478;24;6687;43;35
16324;264,64;9,42;255,22;75;5;2558;21;19;2305;8;22
16325;201,1;37,46;163,64;118;4;3468;908;32;4988;33;37
16326;191,86;11,88;179,98;331;2;2789;122;31;7844;33;2
16327;295,45;23,68;271,77;298;5;2519;743;14;16705;13;29
16328;95,59;41,36;54,23;173;5;3298;256;18;3222;24;11
16329;294,22;8,41;285,81;295;5;2449;821;2;7236;19;19
16330;277,41;24,31;253,1;37;5;3571;603;32;12252;41;39
16331;216,05;24,73;191,32;61;5;1843;833;14;13407;38;18
16332;168,75;29,74;139,01;93;3;3153;506;9;9087;35;34
16333;206,38;41,25;165,13;94;5;2258;751;24;7969;46;17
16334;352,19;38,16;314,03;205;1;1727;656;11;14317;39;12
16335;307,84;40,54;267,3;378;4;1047;654;17;8054;39;24
16336;178,32;34,02;144,3;239;4;1624;493;19;8563;33;14
16337;251,56;11,07;240,49;31;5;3455;601;20;12329;38;19
16338;364,64;7,28;357,36;204;4;1585;799;26;5461;5;20
16339;350,34;18,2;332,14;330;3;3020;535;32;14272;30;27
16340;174,08;25,67;148,41;403;5;3230;603;11;39;44;2
16341;296,94;41,98;254,96;265;1;261;997;4;13940;32;11
16342;267,68;9,76;257,92;252;5;1473;666;31;18785;45;28
16343;271,41;17,57;253,84;63;5;1973;620;25;17980;34;12
16344;147,27;31,07;116,2;31;1;3485;248;32;15586;25;25
16345;231,69;24,24;207,45;136;5;909;820;26;3345;14;14
16346;360,68;23,7;336,98;281;5;124;79;24;12728;4;12
16347;247,87;23,96;223,91;191;2;2292;644;30;3783;33;39
16348;358,77;35,4;323,37;53;4;3283;609;33;8742;4;13
16349;384,07;15,08;368,99;82;5;780;788;14;8394;33;24
16350;202,09;16,59;185,5;45;5;1370;648;4;15932;38;21
16351;360,25;7,43;352,82;218;2;3135;474;22;4415;27;3
16352;267,42;27,11;240,31;87;5;1892;6;3;14344;26;23
16353;183,86;36;147,86;144;5;1697;265;19;7045;20;37
16354;261;17,24;243,76;311;2;3565;621;30;9437;37;8
16355;198,66;37,94;160,72;226;2;731;658;22;1553;14;37
16356;382,88;9,76;373,12;294;3;2873;256;10;11168;18;1
16357;350,83;31,41;319,42;134;5;1585;512;30;10149;10;8
16358;202,04;12,97;189,07;309;4;2090;736;1;6210;28;12
16359;284,63;19,09;265,54;109;5;425;616;30;6106;31;39
16360;221,41;33,41;188;305;4;2032;238;17;6507;34;35
16361;379,79;23,75;356,04;296;3;1747;406;9;18529;11;39
16362;292,33;34,08;258,25;344;5;1103;964;33;16779;36;27
16363;237,59;21,14;216,45;206;5;1519;582;2;14093;39;11
16364;173,52;41,18;132,34;106;5;3112;637;19;4901;46;31
16365;144,91;30,86;114,05;313;5;3454;579;13;12556;35;19
16366;237,38;30,53;206,85;122;5;3524;923;20;12740;9;17
16367;301,18;26,99;274,19;376;5;1214;390;12;13558;37;35
16368;109,31;40,42;68,89;161;4;941;651;29;9255;2;14
16369;332,02;25,84;306,18;158;2;526;410;24;4189;43;14
16370;321,78;9,54;312,24;226;4;186;183;24;2409;46;11
16371;297,63;31,81;265,82;196;5;405;597;7;3527;15;30
16372;92,54;31,6;60,94;169;5;3519;607;18;8824;30;12
16373;228,09;36,69;191,4;219;5;1674;436;31;11257;37;14
16374;149,36;40,21;109,15;138;5;2814;463;23;16574;38;22
16375;248,47;17,89;230,58;390;4;3320;264;32;8683;1;27
16376;322,46;38,2;284,26;160;4;1356;640;28;5596;26;38
16377;113,56;32,99;80,57;95;3;1818;656;27;15296;27;35
16378;212,35;21,05;191,3;217;3;2876;448;15;7975;27;12
16379;247,55;32,93;214,62;128;4;1936;297;21;5529;25;7
16380;134,33;32,45;101,88;125;5;2976;160;29;237;27;37
16381;202,13;40,47;161,66;320;5;3519;497;9;19252;40;12
16382;90,96;32,44;58,52;101;5;1701;197;32;5800;27;18
16383;115,66;35,44;80,22;337;4;2276;313;18;6343;36;20
16384;112,25;13,47;98,78;103;3;349;423;33;18281;5;33
16385;358,38;30,08;328,3;167;5;2686;616;22;11407;8;17
16386;275,9;30,28;245,62;290;4;1959;259;8;16618;20;29
16387;261,89;18,79;243,1;154;4;853;732;25;9647;37;35
16388;95,7;32,05;63,65;389;5;2340;247;17;8894;13;38
16389;119,62;11,32;108,3;164;5;3174;589;7;13727;44;31
16390;166,73;24,08;142,65;273;5;3467;437;11;3367;12;19
16391;370,06;14,01;356,05;292;5;1681;484;8;2176;34;15
16392;208,03;7,04;200,99;268;4;2228;240;7;17563;7;18
16393;364,44;35,17;329,27;162;5;2396;18;31;16763;38;35
16394;337,1;35,32;301,78;167;4;1812;118;21;16042;37;12
16395;371,53;11,54;359,99;385;3;2462;643;27;7168;9;14
16396;370,46;23,15;347,31;43;4;1770;632;9;5166;11;32
16397;270,24;17,56;252,68;293;1;1524;247;26;5533;27;12
16398;226,34;7,11;219,23;270;5;1558;145;22;4296;29;16
16399;225,19;28,88;196,31;225;5;793;253;24;16746;29;25
16400;273,59;15,41;258,18;124;2;1885;515;15;7473;43;11
16401;265,15;34,94;230,21;306;1;3334;294;31;9001;32;24
16402;371,86;32,56;339,3;374;5;2843;541;26;18541;33;28
16403;369,45;18,53;350,92;316;4;897;366;27;15394;36;35
16404;98,79;31,19;67,6;297;5;3286;610;3;3047;15;19
16405;324,74;34,41;290,33;307;4;2629;785;25;17748;15;14
16406;373,26;12,24;361,02;366;3;2074;380;25;15585;48;25
16407;97,51;34,29;63,22;215;4;2140;538;27;15923;31;22
16408;300,39;38,29;262,1;283;5;2235;845;22;17957;5;37
16409;144,84;26,04;118,8;361;5;3642;231;32;8455;3;21
16410;380,98;25,48;355,5;91;3;3435;931;16;11784;44;22
16411;92,02;29,34;62,68;26;5;2624;275;22;13335;5;20
16412;342,43;17,41;325,02;243;5;3546;598;9;7486;2;17
16413;233,12;35,6;197,52;264;4;2214;658;29;7621;30;33
16414;388,34;37,28;351,06;284;4;3259;264;24;5847;45;14
16415;279,97;32,15;247,82;389;4;2514;615;29;11671;33;13
16416;218,09;15,72;202,37;311;4;3331;244;29;3387;40;20
16417;295,27;34,03;261,24;332;4;906;600;27;4482;10;16
16418;178,61;30,58;148,03;96;5;869;648;1;6513;44;35
16419;313,36;29,64;283,72;322;5;2862;243;23;13699;26;28
16420;212,51;20,08;192,43;332;5;1922;250;29;11493;38;10
16421;238,49;21,6;216,89;337;5;3184;984;33;8648;9;37
16422;358,41;40,9;317,51;117;5;1932;265;1;13695;33;15
16423;321,21;18,88;302,33;137;2;3574;766;29;12487;27;38
16424;118,99;33,18;85,81;204;5;2894;359;17;764;18;14
16425;199,05;8,59;190,46;39;5;2853;713;23;9545;30;1
16426;287,81;29,14;258,67;214;4;420;885;19;3557;35;30
16427;298,21;16,91;281,3;288;2;3339;241;28;17308;34;13
16428;190,56;12,73;177,83;222;4;258;24;1;3541;1;15
16429;210,52;40,78;169,74;134;4;2421;949;29;10100;17;13
16430;160,57;27,08;133,49;126;3;3363;699;16;8660;32;24
16431;324,83;17,77;307,06;252;5;3232;771;33;13900;41;34
16432;232,98;11,74;221,24;272;5;3547;231;33;10267;47;26
16433;334,59;19,41;315,18;287;4;2918;934;17;18090;42;34
16434;162,45;20,15;142,3;158;3;1995;308;25;7584;7;23
16435;170,25;33,48;136,77;201;5;2543;121;30;12826;34;5
16436;364,11;8,9;355,21;151;5;973;897;27;12600;39;16
16437;92,02;41,96;50,06;36;5;956;514;26;10867;36;19
16438;116,69;36,78;79,91;385;5;1624;972;22;15425;32;15
16439;356,56;31,2;325,36;16;5;259;790;25;1369;12;28
16440;115,81;10,13;105,68;60;5;2732;538;1;12132;42;19
16441;172,35;30,54;141,81;409;5;264;585;27;16740;31;16
16442;143,05;25,53;117,52;270;4;1967;828;25;15154;43;33
16443;316,35;10,49;305,86;202;4;3040;389;17;2752;19;17
16444;265,54;21,1;244,44;21;5;444;869;24;8649;29;27
16445;146,25;12,61;133,64;339;1;1974;462;14;6371;48;19
16446;352,52;12,57;339,95;324;5;1819;607;27;12041;17;32
16447;127,34;37,69;89,65;116;4;2720;404;13;15722;38;27
16448;380,18;13,7;366,48;249;4;2413;247;23;14421;44;39
16449;278,65;31,83;246,82;258;4;2106;654;28;4354;19;31
16450;324,59;38,03;286,56;236;5;1940;759;12;16439;29;19
16451;231,88;40,25;191,63;93;3;2246;802;28;16426;21;38
16452;169,73;39,84;129,89;413;5;2846;653;6;7641;20;26
16453;248,9;40;208,9;208;4;2513;233;32;4659;34;16
16454;332,38;26,96;305,42;272;4;1195;800;32;7833;7;26
16455;282,03;16,08;265,95;310;5;3575;345;12;521;28;9
16456;310,98;29,73;281,25;215;5;2463;638;29;10904;33;10
16457;379,98;17,61;362,37;312;3;2633;252;29;6458;16;17
16458;246,73;7,43;239,3;206;4;2169;691;31;11874;33;28
16459;320,49;35,69;284,8;368;5;2277;584;24;10878;44;23
16460;165,99;8,3;157,69;335;5;3433;667;1;9253;46;36
16461;155,54;20,5;135,04;327;5;1987;778;16;4602;1;27
16462;206,25;40;166,25;280;4;2012;470;28;3360;21;21
16463;205,51;36,19;169,32;166;5;2746;233;27;5976;44;14
16464;274,06;16,7;257,36;255;4;1722;620;18;15076;38;12
16465;174,65;20,56;154,09;250;1;1841;294;17;14468;2;36
16466;370,53;23,62;346,91;50;3;2398;845;17;3077;38;17
16467;199,67;24,15;175,52;320;5;1552;681;32;102;33;15
16468;222,53;22,44;200,09;321;5;3411;290;33;3724;32;5
16469;206,43;33,87;172,56;407;4;149;736;21;3354;5;19
16470;96,72;16,56;80,16;276;5;895;972;32;14532;13;20
16471;218,66;21,53;197,13;248;5;192;263;15;1005;3;21
16472;347,8;19,17;328,63;399;4;1649;784;1;19901;23;20
16473;388,8;40,18;348,62;208;4;3152;726;30;6895;4;38
16474;266,39;20,25;246,14;370;5;1338;325;24;9967;20;16
16475;252,87;14,35;238,52;17;5;2815;431;20;6426;27;26
16476;142,76;17,98;124,78;308;4;556;477;6;7725;42;12
16477;133,87;33,69;100,18;371;4;1133;399;29;10268;20;16
16478;371,05;39,24;331,81;141;3;97;681;27;16653;19;9
16479;258,72;39,09;219,63;274;5;3522;641;33;7954;30;30
16480;125,96;21,21;104,75;265;4;736;662;23;8201;37;14
16481;214,73;23,61;191,12;195;4;2571;655;20;11268;14;25
16482;229,68;12,01;217,67;198;5;1524;668;18;6011;27;36
16483;196,41;17,17;179,24;380;4;3622;264;23;8886;7;13
16484;160,09;28,66;131,43;112;5;3603;235;25;6269;19;20
16485;192,44;21,47;170,97;72;5;397;596;30;9411;26;31
16486;225,75;35,58;190,17;123;5;2751;884;12;19757;42;18
16487;184,95;37,42;147,53;284;3;2384;593;20;5822;25;25
16488;167,51;20,06;147,45;360;5;2448;538;12;9588;20;12
16489;264,78;8,89;255,89;333;4;2802;502;28;16647;29;39
16490;200,94;18,86;182,08;227;5;37;607;9;6209;33;19
16491;249,34;10,64;238,7;189;4;785;951;27;12919;7;13
16492;281,38;22;259,38;310;4;3091;682;3;7512;39;5
16493;141,49;27,67;113,82;202;5;1537;653;15;1781;32;39
16494;126,64;22,61;104,03;81;4;2787;656;11;17855;37;10
16495;162,34;18,98;143,36;131;4;2571;617;23;5307;7;26
16496;277,98;11,13;266,85;384;5;409;453;17;5985;7;10
16497;144,36;14,65;129,71;137;5;986;105;24;14295;47;20
16498;148,08;8,45;139,63;304;3;1031;436;20;4657;47;38
16499;282,87;8,17;274,7;225;5;442;99;29;19799;37;25
16500;146,65;19,4;127,25;202;3;2186;255;15;17164;5;20
16501;306,05;9,48;296,57;152;5;815;958;16;13962;12;31
16502;277,13;16,79;260,34;324;2;2519;255;22;15888;19;33
16503;338,12;27,15;310,97;399;3;1221;239;30;7515;29;37
16504;360;8,51;351,49;386;5;3109;253;13;10517;37;12
16505;280,44;35,44;245;179;5;3324;616;31;13173;2;12
16506;369,33;9,24;360,09;229;5;2597;616;30;13975;38;27
16507;332,43;14,98;317,45;313;4;2018;741;20;7044;21;19
16508;202,49;18,36;184,13;304;4;1617;445;20;2721;39;16
16509;275,5;39,86;235,64;304;5;605;394;31;16237;33;39
16510;304,3;41,91;262,39;268;4;3134;54;29;11534;24;23
16511;261,88;16,18;245,7;351;1;3648;364;11;4969;31;16
16512;277,99;34,63;243,36;205;5;1822;662;32;8266;16;18
16513;226,28;9,55;216,73;399;5;3557;668;28;7926;47;25
16514;292,43;11,06;281,37;336;5;2613;355;4;10614;45;6
16515;243,41;29,84;213,57;270;4;3234;592;21;8252;4;4
16516;225,74;37,69;188,05;60;5;2195;683;18;2021;43;27
16517;93,05;38,62;54,43;20;5;2382;232;29;17672;47;34
16518;254,78;7,41;247,37;281;5;3279;652;24;7730;48;16
16519;171,54;29,05;142,49;333;4;3221;355;2;3026;21;8
16520;353,42;30,69;322,73;277;4;2358;832;29;16492;14;13
16521;110,57;11,17;99,4;170;5;1716;508;27;8954;24;35
16522;242,11;29,72;212,39;253;5;1621;310;26;10377;20;7
16523;117,86;24,97;92,89;359;3;2918;525;19;15433;31;21
16524;260,31;10,2;250,11;40;3;1338;642;12;17602;21;36
16525;140,9;30,36;110,54;132;2;2398;665;20;4741;27;18
16526;147,11;27,07;120,04;59;3;2015;620;20;9441;41;15
16527;330,33;35,86;294,47;156;3;718;649;2;10258;34;37
16528;233,17;11,19;221,98;329;2;1483;390;27;13033;33;9
16529;327,4;30,02;297,38;223;5;2480;624;29;10837;24;24
16530;291,26;38,16;253,1;194;4;1825;630;15;17315;14;2
16531;106,28;40,94;65,34;194;1;1878;638;31;7279;31;14
16532;388,56;36,22;352,34;108;3;2662;650;19;10129;12;38
16533;328,92;27,57;301,35;261;5;2338;902;23;3567;38;26
